"Region","County","Site_Name_Title","Description","Latitude","Longitude","Statewide_PTH_Site_Theme_Tag","Website_URL","Photo_URL","Town_City_Village","Address","State","Zip_Code","Phone","Location"
"Finger Lakes","Onondaga","Erie Canal Museum, The","The Erie Canal Museum is housed in the 1850 Syracuse Weighlock Building, the only structure of its kind in the world. The Museum includes a full-size canal boat, hand-on-interactive exhibits, vignettes about life along the canal, a special exhibits gallery, and the outdoor Locktenders Garden. The Museum is the site of the former Syracuse Heritage Area Visitor Center that provides information, brochures and maps to visitors and includes interpretive signage throughout downtown Syracuse.","43.0508175","-76.1489405","Canals and Transportation","http;//www.eriecanalmuseum.org","","Syracuse","318  Erie Blvd East","NY","13202","315-471-0593","(43.050817500000001, -76.148940499999995)"
"Finger Lakes","Onondaga","Everson Museum of Art","The Everson opened in its current location, designed by internationally renowned architect I.M. Pei, in 1968. Initially the Syracuse Museum of Fine Arts, founded in 1897 by George Fisk Comfort, the Everson was the first U.S. museum to support the mission to collect only American art. The permanent collection is comprised largely of paintings, sculpture, drawings and graphics that date from Colonial times to the present and include many fine examples of Central New York arts and crafts artifacts.","43.0443406","-76.147453","Arts and Culture","http;//www.everson.org","http;//fallgetaways.iloveny.com/GoogleFieldTrips/PTH/144.jpg","Syracuse","401 Harrison Street","NY","13202","315-474-6064","(43.044340599999998, -76.147452999999999)"
"Finger Lakes","Onondaga","John D. Barrow Historical Art Gallery","","42.9459814","-76.4273876","Arts and Culture","http;//www.barrowgallery.org","","Skaneateles","49 East Genesee Street","NY","13152","315-685-5135","(42.945981400000001, -76.427387600000003)"
"Finger Lakes","Onondaga","Matilda Joslyn Gage  Foundation","The Matilda Joslyn Gage Home allows visitors to explore the house where this co-leader of the early womens rights movement lived and worked for 44 years, and its varied history as a center of suffrage work, a stop on the Underground Railroad, and a temporary home for Gages son-in-law, L. Frank Baum, author of The Wonderful Wizard of Oz. Gage also wrote newspaper articles supporting Native American Treaty Rights and sovereignty.","43.0289613","-76.0083877","Womens Rights","http;//www.matildajoslyngage.org","http;//fallgetaways.iloveny.com/GoogleFieldTrips/PTH/162.jpg","Fayetteville","210 E. Genesee Street","NY","13066","315-637-9511","(43.028961299999999, -76.0083877)"
"Finger Lakes","Onondaga","MOST (Milton J. Rubenstein Museum of Science  and  Technology)","The MOST is recognized as a pre-eminent science and technology center, housed in the historically-significant former NY State Armory located in Armory Square in downtown Syracuse. Many of the exhibits, as well as special programs, are linked to the strong history of technological innovation in Central New York.","43.0475105","-76.1556077","Innovation and Commerce","http;//www.most.org","","Syracuse","500 S. Franklin Street","NY","13202","315-425-9068","(43.047510500000001, -76.155607700000004)"
"Finger Lakes","Onondaga","Onondaga Historical Association Museum  and  Research Center (OHA)","The Onondaga Historical Association Museum  and  Research Center is the main history museum and research center for Syracuse and Onondaga County. Located in downtown Syracuse, OHA offers public exhibitions and programs, as well as a research center that focuses on local history and genealogy. OHA maintains a significant collection of documents, manuscripts, photographs, maps and other printed material, as well as clothing and textiles, furniture, artwork, Native American objects, military accouterments and decorative arts.","43.0478714","-76.1489477","Native Americans","http;//www.cnyhistory.org","","Syracuse","321 Montgomery Street","NY","13202","315-428-1864","(43.047871399999998, -76.148947699999994)"
"Finger Lakes","Onondaga","Sainte Marie Among the Iroquois Living History Center","Sainte Marie among the Iroquois Living History Center is the only museum facility in Onondaga County that explores the culture of the Onondaga Nation and the Haudenosaunee/Iroquois people, as well as the French Jesuits who built this mission at their invitation in the 1565.  The site features a modern, 10,000 square foot museum and visitors center, and a reconstruction of the fortified mission that illustrates French Colonial activity in New York during the pre-British colonial era.","43.0957728","-76.2001054","Native Americans","http;//www.onondagacountyparks.com","http;//fallgetaways.iloveny.com/GoogleFieldTrips/PTH/181.jpg","Liverpool","6680 Onondaga Lake Pkwy","NY","13088","315-453-6768","(43.095772799999999, -76.200105399999998)"
"Finger Lakes","Onondaga","Salt Museum","The Salt Museum presents an ongoing interpretation of the great Onondaga salt manufacturing industry, which existed around Onondaga Lake from 1788 until 1926. Standing on the site of an original boiling block, this unique musuem explains the story of how brine was turned into salt and supplied an entire nation.  The facility was constructed in 1933 within Onondaga Lake Park, one of Central New Yorks most heavily visited recreational areas.","43.101408","-76.2063508","Innovation and Commerce","http;//www.onondagacountyparks.com/salt-museum/","","Liverpool","106 Lake Drive","NY","13088","315-453-6715","(43.101407999999999, -76.206350799999996)"
"Finger Lakes","Onondaga","Skaneateles Historical Society @ the Creamery","Housed within a historic Creamery built in 1899, the Historical Society interprets the agricultural, manufacturing, recreation, transportation, artistic, architectural and commercial history of the town of Skaneateles.","42.9472024","-76.434034","Innovation and Commerce","http;//www.skaneateleshistoricalsociety.org","http;//fallgetaways.iloveny.com/GoogleFieldTrips/PTH/186.jpg","Skaneateles","28 Hannum Street","NY","13152","315-685-1360","(42.947202400000002, -76.434033999999997)"
"Finger Lakes","Onondaga","Stickley Museum, The","Over 120 years ago, in a small workroom in Binghamton, the Stickley brothers began handcrafting wooden chairs. Today, Stickley is well known for its Mission Style work, an outgrowth of  the Arts  and  Crafts movement of the late 19th century.  The Stickley Museum is located in the original L.  and  J. G. Stickley furniture factory, in use by the company from 1900 to 1985.  Its 8,000 square-foot exhibit of furniture and design history spans over 100 years, including Mission and Colonial styles.","43.0256614","-76.0071577","Innovation and Commerce","http;//www.stickleymuseum.com","http;//fallgetaways.iloveny.com/GoogleFieldTrips/PTH/190.jpg","Fayetteville","300 Orchard Street","NY","13066","315-637-2278","(43.025661399999997, -76.007157699999993)"
"Finger Lakes","Ontario","1816 Quaker Meeting House","The 1816 Farmington Quaker Meetinghouse is a National center of reform in United States history.  Throughout history it has served as a meeting place for Seneca Indians, African Americans and women.  Today, the Meetinghouse offers programming on Civil War history, womens equality, and Seneca Native American history.","43.0318514","-77.3206773","Civil Rights","http;//www.farmingtonmeetinghouse.org","","Farmington","160 County Road 8","NY","14425","N/A","(43.031851400000001, -77.3206773)"
"Finger Lakes","Ontario","Foster Cottage Museum","In 1854 Henry Foster built the Foster Cottage which now is the home of the Clifton Springs Historical Society. The Society is dedicated to preserving and sharing the story of Clifton Springs Village, its people and the early Water Cure. Visitors can explore the history of Clifton Springs Hospital and the village itself, as well as of Dr. Henry Foster, who established the first and only water cure facility in Clifton Springs in 1850.","42.9613946","-77.1361725","Arts and Culture","http;//www.fostercottage.org/","","Cifton Springs","9 East Main St","NY","14432","315-462-7394","(42.961394599999998, -77.136172500000001)"
"Finger Lakes","Ontario","Ganondagan State Historic Site","The Ganondagan State Historic Site stands at the location of what was one of the 17th centurys largest and most vital Seneca towns. The Seneca refer to Ganondagan as the Town of Peace and revere and protect the burial site of the Mother of Nations here.  Visitors can tour a full-size replica of a Seneca Bark Longhouse and walk miles of self-guided trails.","42.9618483","-77.4120654","Native Americans","http;//www.ganondagan.org","","Victor","1488 State Route 444","NY","14564","585-742-1690","(42.9618483, -77.412065400000003)"
